,TotalLinesOfCode,TotalSymbols,SymbolsPerLine,Area,AreaPerLine,TotalConnectivity,TotalConnectivityPerLine,FieldConnectivity,FieldConnectivityPerLine,MethodConnectivity,MethodConnectivityPerLine,MethodDeclarationLines,MethodDeclarationSymbols,MethodDeclarationSymbolsPerLine,MethodDeclarationArea,MethodDeclarationDepthPerLine,KeywordContinueTotalCount,KeywordContinueCountPerLine,KeywordForTotalCount,KeywordForCountPerLine,KeywordNewTotalCount,KeywordNewCountPerLine,KeywordSwitchTotalCount,KeywordSwitchCountPerLine,KeywordAssertTotalCount,KeywordAssertCountPerLine,KeywordSynchronizedTotalCount,KeywordSynchronizedCountPerLine,KeywordBooleanTotalCount,KeywordBooleanCountPerLine,KeywordDoTotalCount,KeywordDoCountPerLine,KeywordIfTotalCount,KeywordIfCountPerLine,KeywordThisTotalCount,KeywordThisCountPerLine,KeywordBreakTotalCount,KeywordBreakCountPerLine,KeywordDoubleTotalCount,KeywordDoubleCountPerLine,KeywordThrowTotalCount,KeywordThrowCountPerLine,KeywordByteTotalCount,KeywordByteCountPerLine,KeywordElseTotalCount,KeywordElseCountPerLine,KeywordCaseTotalCount,KeywordCaseCountPerLine,KeywordInstanceofTotalCount,KeywordInstanceofCountPerLine,KeywordReturnTotalCount,KeywordReturnCountPerLine,KeywordTransientTotalCount,KeywordTransientCountPerLine,KeywordCatchTotalCount,KeywordCatchCountPerLine,KeywordIntTotalCount,KeywordIntCountPerLine,KeywordShortTotalCount,KeywordShortCountPerLine,KeywordTryTotalCount,KeywordTryCountPerLine,KeywordCharTotalCount,KeywordCharCountPerLine,KeywordFinalTotalCount,KeywordFinalCountPerLine,KeywordFinallyTotalCount,KeywordFinallyCountPerLine,KeywordLongTotalCount,KeywordLongCountPerLine,KeywordStrictfpTotalCount,KeywordStrictfpCountPerLine,KeywordFloatTotalCount,KeywordFloatCountPerLine,KeywordSuperTotalCount,KeywordSuperCountPerLine,KeywordWhileTotalCount,KeywordWhileCountPerLine,label
382136,1,48,48.0,0,0.0,1,0.5,1,0.5,0,0.0,13,560,43.07692307692308,10,0.769230769230769,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6010,1,64,64.0,0,0.0,0,0.0,0,0.0,0,0.0,97,5724,59.01030927835052,466,4.804123711340206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
837564,45,2543,56.51111111111111,0,0.0,5,0.069444444444444,3,0.041666666666666,2,0.027777777777777,141,7095,50.319148936170215,130,0.921985815602836,0,0.0,1,0.013888888888888,5,0.069444444444444,0,0.0,16,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013888888888888,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
793085,4,246,61.5,0,0.0,0,0.0,0,0.0,0,0.0,42,2386,56.80952380952381,39,0.928571428571428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1110222,4,170,42.5,0,0.0,5,1.25,4,1.0,1,0.25,49,2005,40.91836734693877,125,2.5510204081632653,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7410,12,495,41.25,11,0.916666666666666,0,0.0,0,0.0,0,0.0,23,855,37.17391304347826,23,1.0,0,0.0,1,0.083333333333333,4,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2,0.166666666666666,2,0.166666666666666,0,0.0,0,0.0,0,0.0,3,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.083333333333333,0,0.0,1,0.083333333333333,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1241425,13,541,41.61538461538461,7,0.538461538461538,1,0.076923076923076,1,0.076923076923076,0,0.0,69,3088,44.7536231884058,88,1.2753623188405792,0,0.0,2,0.153846153846153,0,0.0,0,0.0,3,0.23076923076923,0,0.0,0,0.0,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2829,1,40,40.0,0,0.0,1,1.0,1,1.0,0,0.0,4,100,25.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
436951,2,182,91.0,0,0.0,1,0.25,0,0.0,1,0.25,20,1092,54.6,17,0.85,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
225,4,178,44.5,1,0.25,1,0.25,1,0.25,0,0.0,68,2425,35.661764705882355,119,1.75,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2481,2,102,51.0,0,0.0,1,0.5,1,0.5,0,0.0,37,1189,32.13513513513514,40,1.081081081081081,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
9003,14,492,35.142857142857146,3,0.214285714285714,1,0.071428571428571,1,0.071428571428571,0,0.0,51,1953,38.294117647058826,91,1.784313725490196,0,0.0,0,0.0,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.071428571428571,0,0.0,0,0.0,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
589724,8,385,48.125,0,0.0,5,0.5,4,0.4,1,0.1,50,1816,36.32,47,0.94,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1135885,2,46,23.0,0,0.0,2,1.0,1,0.5,1,0.5,6,215,35.833333333333336,4,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
394831,2,118,59.0,0,0.0,0,0.0,0,0.0,0,0.0,80,3616,45.2,171,2.1375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
618857,32,1424,44.5,84,2.625,4,0.121212121212121,2,0.06060606060606,2,0.06060606060606,48,2008,41.833333333333336,129,2.6875,0,0.0,2,0.06060606060606,2,0.06060606060606,1,0.03030303030303,2,0.06060606060606,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.151515151515151,0,0.0,0,0.0,0,0.0,0,0.0,4,0.121212121212121,0,0.0,0,0.0,0,0.0,1,0.03030303030303,1,0.03030303030303,0,0.0,1,0.03030303030303,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.03030303030303,0
2179,10,455,45.5,5,0.5,1,0.1,0,0.0,1,0.1,13,555,42.69230769230769,15,1.153846153846153,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,3,0.3,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
742792,4,482,120.5,0,0.0,0,0.0,0,0.0,0,0.0,20,1188,59.4,17,0.85,0,0.0,0,0.0,0,0.0,0,0.0,4,0.333333333333333,0,0.0,0,0.0,4,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1046004,53,2179,41.11320754716981,64,1.20754716981132,15,0.241935483870967,7,0.112903225806451,8,0.129032258064516,83,3263,39.31325301204819,130,1.566265060240963,0,0.0,2,0.032258064516129,12,0.193548387096774,0,0.0,3,0.048387096774193,0,0.0,0,0.0,2,0.032258064516129,0,0.0,0,0.0,0,0.0,0,0.0,1,0.016129032258064,0,0.0,0,0.0,0,0.0,0,0.0,2,0.032258064516129,0,0.0,0,0.0,3,0.048387096774193,0,0.0,1,0.016129032258064,0,0.0,10,0.161290322580645,1,0.016129032258064,0,0.0,0,0,0,0.0,0,0.0,1,0.016129032258064,0
85161,1,42,42.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1458,48.6,27,0.9,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4427,9,386,42.888888888888886,7,0.777777777777777,0,0.0,0,0.0,0,0.0,57,2307,40.47368421052632,86,1.508771929824561,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.777777777777777,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.111111111111111,1
190530,8,181,22.625,2,0.25,4,0.8,2,0.4,2,0.4,15,471,31.4,16,1.066666666666666,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1360,43,1628,37.86046511627907,50,1.162790697674418,3,0.069767441860465,2,0.046511627906976,1,0.023255813953488,104,4003,38.49038461538461,257,2.471153846153846,0,0.0,3,0.069767441860465,7,0.162790697674418,1,0.023255813953488,0,0.0,0,0.0,0,0.0,1,0.023255813953488,4,0.093023255813953,0,0.0,3,0.069767441860465,0,0.0,1,0.023255813953488,0,0.0,0,0.0,4,0.093023255813953,0,0.0,1,0.023255813953488,0,0.0,0,0.0,0,0.0,0,0.0,3,0.069767441860465,0,0.0,3,0.069767441860465,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
729351,3,128,42.66666666666666,1,0.333333333333333,0,0.0,0,0.0,0,0.0,11,565,51.36363636363637,10,0.9090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4270,1,62,62.0,0,0.0,1,1.0,1,1.0,0,0.0,20,734,36.7,8,0.4,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
3349,6,303,50.5,0,0.0,2,0.333333333333333,2,0.333333333333333,0,0.0,41,1822,44.4390243902439,58,1.414634146341463,0,0.0,1,0.166666666666666,2,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1227060,6,196,32.666666666666664,1,0.166666666666666,4,0.8,2,0.4,2,0.4,14,457,32.642857142857146,9,0.642857142857142,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.2,0
427434,1,59,59.0,0,0.0,0,0.0,0,0.0,0,0.0,40,1890,47.25,40,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
118927,13,662,50.92307692307692,7,0.538461538461538,1,0.071428571428571,1,0.071428571428571,0,0.0,31,1616,52.12903225806452,35,1.129032258064516,0,0.0,1,0.071428571428571,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
618033,3,105,35.0,0,0.0,0,0.0,0,0.0,0,0.0,10,375,37.5,7,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
478364,13,668,51.38461538461539,11,0.846153846153846,3,0.23076923076923,2,0.153846153846153,1,0.076923076923076,18,882,49.0,27,1.5,0,0.0,0,0.0,2,0.153846153846153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.153846153846153,3,0.23076923076923,0,0.0,0,0.0,2,0.153846153846153,0,0.0,0,0.0,0,0.0,0,0.0,1,0.076923076923076,0,0.0,1,0.076923076923076,0,0.0,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
319559,4,193,48.25,1,0.25,0,0.0,0,0.0,0,0.0,19,821,43.21052631578947,19,1.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9342,85,4285,50.41176470588236,0,0.0,1,0.011764705882352,0,0.0,1,0.011764705882352,280,14480,51.71428571428572,399,1.425,0,0.0,0,0.0,0,0.0,0,0.0,70,0.8235294117647051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1013169,20,760,38.0,0,0.0,0,0.0,0,0.0,0,0.0,34,1206,35.47058823529412,30,0.8823529411764701,0,0.0,1,0.058823529411764,3,0.176470588235294,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.117647058823529,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5564,1,163,163.0,0,0.0,0,0.0,0,0.0,0,0.0,35,1766,50.457142857142856,168,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
505,2,112,56.0,0,0.0,1,0.5,1,0.5,0,0.0,128,5043,39.3984375,204,1.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
7581,6,183,30.5,0,0.0,3,0.5,3,0.5,0,0.0,37,1210,32.7027027027027,43,1.162162162162162,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
459325,6,339,56.5,0,0.0,0,0.0,0,0.0,0,0.0,22,1072,48.72727272727273,14,0.636363636363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1566,20,880,44.0,85,4.25,4,0.2,3,0.15,1,0.05,61,2913,47.75409836065574,136,2.229508196721311,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
386173,7,175,25.0,2,0.285714285714285,2,0.5,2,0.5,0,0.0,46,1987,43.19565217391305,152,3.304347826086956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
821555,6,227,37.833333333333336,0,0.0,0,0.0,0,0.0,0,0.0,24,916,38.16666666666666,21,0.875,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6022,5,381,76.2,0,0.0,0,0.0,0,0.0,0,0.0,42,1847,43.97619047619048,94,2.238095238095238,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
6795,20,1006,50.3,17,0.85,4,0.2,2,0.1,2,0.1,26,1244,47.84615384615385,39,1.5,0,0.0,1,0.05,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,8,0.4,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
59,4,207,51.75,0,0.0,1,0.25,0,0.0,1,0.25,18,798,44.333333333333336,15,0.833333333333333,0,0.0,0,0.0,3,0.75,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
23824,7,400,57.142857142857146,0,0.0,0,0.0,0,0.0,0,0.0,35,1875,53.57142857142857,32,0.914285714285714,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
808160,2,33,16.5,0,0.0,0,0.0,0,0.0,0,0.0,15,411,27.4,14,0.9333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
482051,1,39,39.0,0,0.0,0,0.0,0,0.0,0,0.0,17,749,44.05882352941177,12,0.7058823529411761,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1053735,6,284,47.333333333333336,0,0.0,2,0.25,1,0.125,1,0.125,28,1581,56.46428571428572,54,1.928571428571428,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
8158,30,1430,47.66666666666666,0,0.0,2,0.066666666666666,0,0.0,2,0.066666666666666,52,2274,43.730769230769226,44,0.846153846153846,0,0.0,0,0.0,0,0.0,0,0.0,19,0.6333333333333331,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.033333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
8990,1,53,53.0,0,0.0,1,1.0,0,0.0,1,1.0,11,572,52.0,9,0.818181818181818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
700840,6,323,53.833333333333336,0,0.0,1,0.142857142857142,1,0.142857142857142,0,0.0,20,985,49.25,15,0.75,0,0.0,0,0.0,2,0.285714285714285,0,0.0,1,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
